PCA_C_PC1,PCA_PC1,PLNPCA_PC1,AE1_dim1,AE2_dim1
2.70315458012773,2.8587956284853,2.70276945627261,2.6086004,1.8668425
-1.48444299361422,-1.32539096415339,-1.48604775842492,0.055916376,-0.043397255
-1.29623231156305,-1.74978522806941,-1.4096308360529,0.9844484,-0.1533563
-5.3112150874162,-6.23324341253675,-5.47783496804115,1.2435834,-0.30083996
-5.32508229464332,-5.73915167722007,-5.62611159280371,1.269293,-0.2563554
-0.441860964142277,-0.645187363270619,-0.554378017453857,-0.85783905,1.4210895
-1.78599620738062,-2.2839489501833,-2.03224053422411,-2.280896,3.8260922
3.08094956088245,3.39024189109983,3.07638552416018,-0.08215887,4.6904526
-1.47675893317516,-1.74442642224321,-1.19090966832485,-0.43068066,0.6036968
3.77933375062019,4.02344568209126,3.75404873506147,2.2418613,2.584419
-1.17426964202291,-1.79844009248414,-1.13581870039562,0.5561105,-0.16139981
-1.88151291512541,-2.20445496756086,-1.83871182610138,0.57100886,-0.038167823
-6.79522416701081,-6.28362699609967,-7.05108647974069,1.2107649,0.6163045
2.02311293565756,2.26657340789819,2.09311385455262,1.8868177,1.614374
-0.198367323126194,-0.122152995988258,-0.291837422949592,0.31392068,2.3414693
-1.08013477791784,-1.61691164293669,-0.771978598729103,0.35777134,-0.09190036
2.50877284981322,2.88704560111007,2.43020155495459,-0.46199256,3.9931862
-1.58766254413593,-1.71290534196115,-1.51495354527982,-0.028427994,0.072296396
3.27108232777697,3.06867360666423,3.43621330281063,2.810612,1.5918505
3.16537209195041,3.78404985096862,3.26879086995343,3.4854577,1.4200356
1.65545048115523,1.52771765410552,1.91342331438777,2.874578,1.073475
2.31219837619517,2.64269398434484,2.30757426165849,0.6366159,2.5159721
1.77928578181968,2.1290693599329,1.92277885197608,1.58616,1.0438484
6.05089096103869,7.14159272742642,6.08452536923673,3.8116846,3.8624454
2.71498123812616,2.84193421277277,2.73830783981705,2.2622871,1.4515815
0.117294581829141,-0.0361370873727911,0.0027868152270801,0.43147907,0.4963053
1.57751315254507,1.67083255447903,2.05103629900946,2.1458018,0.8901625
-2.7861848588065,-3.37207300654793,-2.68342430668321,-1.6510911,2.1997278
-5.15749651508481,-5.49643997360077,-5.30737098300313,1.3837209,-0.26543543
-1.71377221546585,-2.05311407021657,-1.83105508485387,0.83609563,-0.093889266
0.0383359001556181,0.0550160001329028,0.025025374702059,1.3069291,-0.23520635
-1.76768792272691,-1.74657701801115,-1.42937292169565,1.6322055,-0.16425657
3.08270434133064,3.48697098027997,3.33070832200305,4.1061645,1.0964898
4.50096080856973,4.86889110810237,4.57739906842272,2.246062,3.5908434
-1.64808102915441,-2.19388237804258,-1.79322894425587,0.6578147,-0.06489287
-10.6627425633176,-12.2836641433936,-11.6349091021852,0.6983672,0.25655597
-1.53974052358789,-1.20981577495939,-1.59490282545885,0.171327,0.4564944
-7.34362403112884,-8.80975215887585,-7.9541958151165,0.9154244,-0.1638984
-1.59267579220818,-1.13674291486003,-1.49917816283003,0.13532092,0.5466565
2.69032681641314,3.17990869885533,2.6593849201349,1.2543905,2.331304
0.0875433708789619,-0.190171655031124,0.011682546049011,0.7939638,1.2972755
0.897941166512733,0.517187756332863,0.937924074905318,1.3375231,0.20809673
2.89061536276391,3.07336373615474,3.06903876787565,2.724511,1.5856932
-3.26818764977387,-3.69988641340146,-3.27877577304553,0.26324242,0.096231446
4.65404062211451,5.03946149101295,4.79251463753342,2.9685917,3.0917788
6.6857627340233,7.47944345677502,6.83739248673902,5.2805114,3.8275273
-2.65066915712879,-3.42344202141848,-2.75629506296649,0.7945848,-0.1607017
-3.40138076376762,-3.90625355086563,-3.24092087280696,0.6881972,-0.23251252
1.3434405247638,1.45900753808325,1.43123633097271,-0.2777084,2.101163
-5.75247074102315,-6.54865502024366,-5.8850084919106,1.4701341,-0.29375255
3.7134916015269,4.03061466263177,3.79140499819402,2.3199735,2.86273
-0.699838923960604,-0.296339512208871,-0.728205815415619,-1.0873034,0.86747706
-6.84733024789712,-7.82787467145408,-7.27205369616746,0.84923166,-0.26557904
0.150020475911701,0.405944204472782,0.253939632472396,0.29027414,0.5869564
-1.48482042014879,-1.52723569236978,-1.42883623833648,-0.4034917,1.7645863
-1.26091937984727,-2.16397308086504,-1.00970793389051,2.469614,-0.052228503
-5.31883402838481,-6.66480188301764,-5.24686312355092,1.7803884,-0.42941672
-1.10401656025683,-1.66980605116414,-1.01514237722089,0.43899998,-0.022481836
0.163367676357974,0.425728499396488,0.0408105225514107,-1.7002038,3.4606783
4.95662805838961,5.45249023726597,5.04139653160127,1.8658495,4.2739525
4.92663249159675,5.62511604795885,4.95356257825034,1.6105661,4.2859044
3.92693842252409,4.17460944821095,4.24700541197115,4.375285,1.4045359
-9.65445274458505,-11.0578167634348,-10.6293468090603,0.69676816,0.17338967
-7.53571592606127,-8.55370389782409,-8.32059687551308,0.5874547,-0.024890792
2.44388698749592,2.46865357618957,2.57862646560294,3.5632648,0.775043
-2.7338170391925,-3.22560790633521,-2.70768704468187,0.26678747,-0.22286932
-0.36222192404327,-0.131612478765835,-0.459994851684356,-0.8975304,3.8225107
-2.85012888477598,-3.49456256605594,-2.48516518389511,1.7485434,-0.27969542
-6.33823801892458,-7.19853920521927,-6.37790908362479,1.4891493,-0.28817818
5.72984650524197,6.54379292626752,6.03779812140391,4.444852,3.8693495
2.81945059900786,3.05266972402775,2.95039988598207,1.6267184,1.9686267
2.03393951824213,2.31811911706239,1.89754432615027,-0.8065471,3.7078443
2.53312025723472,2.95798668746926,2.49762727718732,1.3335506,2.2388926
0.777280342295248,0.853073768157358,0.738985552112699,0.2702242,0.9371906
-0.776156098339567,-0.71489499405432,-0.835548376879277,-0.3484661,2.5831149
1.56868961353367,1.86088133695298,1.47290885634966,0.7767635,1.8599858
4.24412540560656,4.25988954638521,4.53494606521924,5.3531876,1.3870388
-4.39304410602688,-4.76761122490304,-4.33987672650371,1.928474,-0.3304483
7.54908976775442,8.34882645185615,7.61278194978029,5.5888124,4.5157466
2.26520678933825,2.10604795354452,2.61853427784691,3.623722,0.38437933
-8.55906713143407,-9.83629969383575,-9.41096718789308,1.1120965,-0.4067192
-0.50100426425677,-0.751404546305458,-0.494223552549725,0.121574156,-0.039173424
3.43114444878291,3.99234483618801,3.50218127186371,0.57966536,3.680864
1.37067028348759,1.42516520892977,1.32889382799286,1.5575838,0.6028931
-1.35669488884387,-1.86511883994327,-1.21663719738583,0.8463035,-0.08159371
0.533285846778258,0.26522533642251,0.572143037976777,0.6725419,2.2205057
4.9977508418001,5.75275924528723,5.04242349336614,2.644897,3.7896535
1.12867405822202,0.900245965531242,1.21314667371422,2.2493942,0.03805906
-6.39435977383375,-7.2322555696564,-6.67902303176596,0.76254255,-0.21955135
-1.43481216398312,-1.68958648194237,-1.38169393019259,-0.52889454,1.5713756
4.57499810392288,4.90286246258639,5.0038692222295,4.3735323,2.2598367
2.26325521535762,3.03429799745216,2.41789573333189,-0.43353206,3.8788614
0.517376519899266,1.00127717303965,0.333408555375164,-1.3328214,2.9710376
0.230880288886225,0.0074477805693459,0.361477775102172,1.5928421,0.018585037
-1.01745913447679,-1.41672652758067,-0.873793122636385,0.83136123,-0.03942933
-3.22210972633974,-3.95615648492217,-3.16846761491881,0.3675214,-0.20788741
1.39384025400458,1.33247097485391,1.58728440988399,3.3529556,0.69534147
-5.71795648572677,-6.52403642643121,-6.24374457137407,0.7776119,-0.064102575
2.52954242025563,3.09429845777247,2.52311847700625,1.9952972,1.5781198
-3.98588315449215,-4.81297706869391,-3.95116821010072,1.2057115,-0.29323816
1.21895020720069,1.01232576518063,1.3055260832111,2.2736557,0.54141885
5.97453202916741,6.47769147830143,6.06414422625931,3.728132,4.0729566
3.27400165988907,3.22438036452116,3.30145397628041,1.3853095,2.8418188
-4.18666521220823,-4.69617997332539,-4.42211219825458,0.98874485,-0.2582936
0.277509549717844,0.313984627200289,0.109914090889499,-0.39799485,1.1085188
-1.10423380707854,-1.24156100858887,-1.01239904930608,1.6667153,-0.13311127
0.0719396904375407,-0.109441821548842,0.126595056881753,1.8230219,0.072679654
-4.2827293394971,-5.76754170019668,-4.24659998919239,1.4171634,-0.24499367
3.05282445186711,3.30361497110978,3.11823113361268,2.9198058,1.305697
3.81644177779906,3.93818698919498,3.99774307396575,4.373044,1.2440931
0.695065060869199,0.623733396200351,1.21726427082128,1.3637178,0.5228549
1.36786611572205,1.27691797027338,1.41244343521071,1.7390318,0.4572718
-7.4919361467762,-8.8619253427075,-7.87673745976706,1.7666843,-0.29921615
-3.5628527646275,-4.80413611580725,-3.568014110765,1.132533,-0.32454318
3.9915927194357,4.09235111519304,4.0759982474513,3.3917825,1.964498
3.11633213131527,3.20819983781133,3.29602023971853,2.8351667,1.712239
1.89291965934057,2.19915770657562,1.83142382515557,1.9302347,0.68543047
-1.69474290943153,-1.98411393609171,-1.6378996596443,0.25450534,-0.028031342
3.88025607559023,4.37519604586655,3.87144410392237,0.69420844,4.3742757
-0.0526786387343442,0.0249658767171347,0.0827272176872549,1.1965725,0.05006228
5.72410938764545,6.48499670855734,5.76204636171899,3.0063128,3.8465478
-2.13187190359504,-1.66134530946808,-1.88801763094983,-0.548441,0.5675159
0.61231409884617,0.730972152011413,0.47888865466673,0.6752304,1.0037466
-4.73907744216783,-5.7666199933391,-4.94140712042273,0.80368763,-0.11860524
1.09092411573484,1.32673495153446,1.33141829921495,1.9689085,0.47777307
-8.46482215478826,-8.88522938019273,-9.29710151494583,0.5248622,0.7554497
0.129711046630114,0.0683216439814974,0.282844791740639,1.1164957,0.08324976
-3.08380124841476,-2.70617370665588,-3.06255703747624,0.4344098,0.22777131
-1.29246316695846,-1.36984642913521,-1.17222353613017,0.27974504,0.099447384
-0.340527386907945,-0.212785840370339,-0.4910118656267,0.40712422,1.6648775
1.27748788388404,0.975035532596883,1.31204691883594,1.4066409,1.6178911
-2.24794495800117,-3.36496405366068,-2.13749130316657,2.3117487,-0.18025362
3.15540016234466,3.43721342426915,3.22240922287119,2.0355668,2.1062667
0.682130207879469,0.56313706300702,0.897270762842416,1.853976,0.0076642893
3.67773791543781,3.74790278174247,3.84268318883275,3.6103194,1.5263472
1.57390457003529,1.85124825603213,1.47491773881739,2.2459314,1.3214278
-6.09235416002778,-7.21914528945382,-6.551133656769,0.6603885,0.21501812
-2.46099634788094,-2.46815048765504,-2.20183921741676,0.42674035,-0.21397324
1.97124351525438,2.25101106945483,2.16555880641939,2.4248965,0.915737
0.863680954372957,0.54484468952754,0.824607810176044,0.70370334,0.50203156
2.25190950501834,1.99859163451608,2.6101397099301,4.1663594,0.3953687
-4.53505707195729,-4.393749575288,-4.31279768686288,-3.8387997,5.9895396
-0.131667917478538,0.0093566539550106,0.0003423385116634,1.0894918,-0.07394467
-0.312264041119175,-0.141543380675564,-0.293109353264766,-1.0289124,1.0643152
-5.72978387233652,-6.34984323175137,-5.85945228682915,0.9880802,-0.18119149
-0.624642122258581,-0.73652139032672,-0.54414614540081,1.5415837,-0.073658556
-2.31588813485969,-2.64313370065666,-2.31400189986369,1.2848425,-0.16571718
5.17342714438304,5.416723770459,5.27026576792561,3.9324014,2.664088
-8.75791503987151,-10.1632036541972,-9.66007151284101,1.7210275,-0.41928393
-2.30570819626903,-2.61856071477047,-2.33252372608862,0.53155094,0.22703415
2.50659103205906,2.23426251824509,2.59019849791226,2.982081,0.85417765
-3.92442034675303,-4.47909341163323,-4.04323927399783,-0.4007914,0.2136431
-0.850431583953315,-0.853670278093494,-0.723184832793615,0.44630796,-0.011015598
-0.851760423670349,-1.30426431063081,-0.759846384689822,1.6807725,-0.052048396
-5.62874421543995,-5.79303869555272,-6.10426340733133,-1.7231131,2.4315503
3.0034569412612,3.27786182473485,3.20937706114541,2.4209936,2.0179691
-10.4145544622855,-11.6231830629519,-11.8395651408008,1.3062787,-0.26742798
4.01291548400512,4.4544719024435,4.15686479152043,3.5356207,2.2092035
3.78083247481285,4.08319070222451,3.79458250791297,3.336844,1.7175306
0.455543699904704,0.263295472714289,0.483080575564562,2.0763147,-0.005323373
-0.02934626667049,-0.1532952080046,-0.167759067812186,0.4770828,0.9015741
-1.75984712128241,-2.17145507683955,-2.00100698886296,-0.094223835,1.4864862
-6.24447250425087,-7.43290829429124,-6.30648620557288,0.6041582,0.00530513
3.5452619956174,3.45622251905788,3.59508097071615,3.493616,1.5342929
2.18901647594718,2.89814817776582,2.04261983654422,-0.3504631,3.511954
-0.269893039660688,-0.57123770130924,-0.348346456688329,0.4225523,1.2932926
1.70090612636716,1.60293807580349,1.72205018509404,1.5654745,0.61014295
0.167088029517677,0.159390562036231,0.334362785541068,2.2784212,0.081270784
3.30002397769802,4.6879645429189,3.18080432989919,-0.22618157,5.1351724
-1.85671574482999,-1.73492339448093,-1.82873349366174,-0.13469307,0.52988154
-2.36921495028072,-2.17716908730793,-2.44538495230741,1.4018464,-0.084724024
4.90579243071855,5.62303321596551,5.11437483264835,3.9966722,2.860442
1.70777493995537,1.80616261963185,1.79755810809528,1.3386747,1.0406296
0.135795696507057,0.239708822872471,0.190871882827029,1.3294516,0.07816094
0.0634901382697517,-0.451611710185955,-0.0588332523943971,1.5529897,0.6253247
-1.6505436422852,-1.52314357570673,-1.63507030175598,-1.03161,1.9316553
-1.52134584214663,-1.92832551599712,-1.43631775229306,0.32657346,-0.073273
2.97068299331276,3.32084018944716,3.57910134681072,4.4724174,1.0016956
-1.02695559659607,-1.08656744159078,-0.99982688566756,-0.1703254,0.37543264
-4.3317466004672,-4.73855642541514,-4.41995255776272,1.4511929,0.55406046
3.69096140306525,4.13653748742698,3.78125819407175,2.0156405,2.5943222
-4.85392906995071,-5.50211624836532,-5.09053814140286,0.96809226,-0.2664391
-2.94143421058108,-3.03441199016525,-2.08441377626972,-1.6065218,3.2397108
-4.95592278555421,-5.91147708966136,-4.94231974775217,0.9133312,-0.32605585
-7.58657401912029,-8.23472744708713,-8.2384748993402,0.9228528,0.05515359
0.146120504053256,1.06974073807882,0.447212731804073,-2.005782,3.3963196
-3.15167981689335,-3.84407774593405,-3.09658869220443,1.1918277,0.2608179
1.56231430532913,1.59340766287068,1.68022915765481,1.7687932,0.4932652
-2.77058126809696,-2.96805752446137,-3.01342672292051,-0.89410716,1.7182603
-2.92642309015778,-3.76134133963004,-2.91660750819768,0.7521558,0.061312195
3.91316032802257,4.30034525328072,3.91263408881657,1.1849909,3.4912727
4.49757060630082,4.90868746564993,4.80795451631012,4.342918,2.2250936
0.501166348314741,0.496520941449815,0.428763252634494,0.7762338,1.3603715
1.5015520355007,1.71601310905245,1.68215324960455,2.174353,0.92471695
0.674128569905686,0.570086783633717,0.75126918973884,0.42521366,0.42434162
3.15248962233626,4.06445921554244,3.10669652254449,1.2705128,2.4611723
-3.15524075075031,-3.37810930946802,-3.32157921492857,0.37843212,0.065656304
-1.28167263920417,-1.81877099009094,-1.24676667608185,1.1119773,-0.11349855
-1.79111471703973,-2.26545457070603,-1.77298635774044,1.6464612,-0.24989471
4.95654969967327,5.44623555075751,5.10486386888524,4.2583976,2.3910522
2.35115442542497,2.38928378707848,2.33428231303282,1.8495502,1.3724704
3.33485148372379,3.39519794979584,3.48800674265238,3.1887944,1.3906208
4.97771717826508,5.41922461605726,5.1638535514604,4.1727514,2.574884
1.7143730801991,1.77742773657738,1.61881359035684,-0.13513064,2.732396
-0.933205779083751,-0.511754259155184,-0.8993764623141,1.3471825,-0.0658722
4.25362849026486,4.57632774553869,4.36098187123558,1.9212512,3.6743507
2.979204809526,3.0637197358635,3.51753288914766,3.2154336,2.1358864
3.44509454646095,3.65559836141984,3.53153822780033,1.0319399,3.4470065
-2.15413204496813,-2.74691977913178,-1.96961367771912,1.2322408,-0.16771081
2.2862342417033,2.37195852751221,2.31106846559985,1.1169311,2.3791614
-5.06884423143083,-5.31257642989546,-5.09415816449543,1.3838336,-0.24467903
2.62154976874693,3.47399177944299,2.53459344450235,1.5407616,2.1438944
1.68299030094541,1.52483033094035,1.74503907847588,2.9285982,0.47961372
0.20363075999336,0.67367424697181,0.670450641879698,-2.838969,4.9020705
-1.55235189426711,-2.06105105769673,-1.64846920843398,0.18988907,-0.08425923
2.55568530182453,3.03978258870762,2.51318212233468,0.47693115,2.835369
0.766048179963909,0.767563873342191,0.884436847251435,1.2309034,0.27818865
1.07315604451035,1.28929116453638,0.958526430646361,-0.7120716,3.0780795
-0.402159820625484,-0.726169897428585,-0.472622576487269,-0.6940253,0.8719748
3.57653908124823,3.854559257845,3.6290158110185,2.247772,2.289244
-0.298935388767782,-0.065640565594916,-0.311137364537019,1.3729408,0.4142008
2.42827830152256,2.46013578227393,2.42741063468981,2.628769,1.591924
1.50418132008838,1.39982594572488,1.44969066781602,0.7951032,0.88542086
-2.11313176342492,-1.51913305079012,-1.83958686112197,-0.6077656,0.87553203
2.62540184575995,3.06998540901071,2.74653030720257,2.4538753,1.2349503
1.50060683154427,1.49701459401268,1.40780842864662,1.0930581,1.3161864
3.46211936387683,3.74795342958102,3.45850691651308,2.28274,2.1774423
3.33946872171217,3.39857267052556,3.59439583595702,4.8520913,0.71528995
1.56297834902402,2.1918495099966,1.5641292571391,0.25596032,2.105978
0.594296554997392,0.602668213283789,0.81937510412108,2.4685566,0.0676097
-1.49985244745736,-1.62625830005785,-1.309628358309,1.028458,-0.27484575
6.1972221782522,7.51287958977336,6.27522289093437,1.3380778,6.633634
1.68382846332446,2.13327674950557,1.94059311236518,-0.15651715,2.8525412
-0.23518127287183,0.328263035375151,-0.328358219340001,-0.60223055,1.355535
-1.88698602517145,-1.71851452745923,-1.81827248090939,-2.0824795,3.4884777
-3.85528786278321,-3.4387272237718,-3.73828780915716,-1.1431829,3.0788715
-3.77932263846268,-4.22502864529662,-3.64381867024959,0.4153362,0.07850614
-1.40997002629284,-1.9748143791812,-1.46423737651044,0.90912515,-0.16752662
-2.04602052119548,-1.664109405665,-1.74166365140833,-2.8414688,3.9553897
-1.1406008530481,-0.923788218655438,-1.28359163005649,-1.262769,2.3849626
-2.92662807408665,-3.46358162492456,-2.65141135261718,0.736887,-0.24174382
-0.10838831677046,-0.186028657602132,-0.146143029456896,0.4270975,0.19419286
-0.663868988657081,-0.755484954071548,-0.697197803415529,-1.6927578,1.7273462
-6.11481712877173,-6.83944692315412,-6.25503462990775,0.7713013,-0.034542058
-0.50657512233157,-0.852886249320562,-0.520387316937746,0.29091474,-0.19230294
-1.77631849356447,-1.75069497989225,-1.53801017318211,-0.7571355,1.2451854
-2.13883402762665,-2.55809911608297,-2.06912579366519,-0.18917476,0.123628855
-1.37476914770266,-1.5775796454698,-1.27290717406871,0.25358886,1.1688037
-1.11326412117671,-1.24699807253007,-1.13249567890687,0.4380368,-0.2796318
-0.898432766919662,-0.549828380744447,-0.9415855936168,-0.39653796,0.87969935
0.217538138561899,-0.376690085888986,0.221839629949344,1.2214661,0.0007378943
-0.701607638371091,-0.877801512162647,-0.874508528686819,0.12113588,0.50489324
1.50301754028188,1.84467258351217,1.65032967484779,-0.025348848,2.1655684
2.44352406740191,3.20885094126303,2.45711392792139,-1.5398448,5.881815
-5.42841469992774,-6.7087265206315,-5.46657476808308,0.67623466,-0.26822332
-4.7818977226377,-6.07641346544991,-4.67269962732529,1.4494756,-0.28842258
2.10419994977664,2.39510965049432,2.11801977126472,1.700603,1.3430063
1.56923601116921,2.31032704240622,1.43195663052532,-1.188031,4.3680177
-0.0225953874096266,0.112626345830556,0.261101624974137,0.18556844,0.23615834
3.06054208944434,3.39655476825167,3.12624055064535,3.4683611,1.3076626
2.99887888087761,3.12062386667211,3.18797058493867,1.770678,2.2422543
-9.33722010094043,-9.97017239286578,-10.6132679181763,-0.061732598,0.63841486
-0.344784775768786,-0.463043239438805,-0.281586229996893,1.50666,0.26830262
-4.90404620391838,-6.07229788522633,-5.09557787834689,0.6557043,-0.013432149
-1.66211836152219,-1.92637838116487,-1.54114888549948,0.8205355,-0.09316479
2.75889404512493,3.33124699073729,2.91501682663911,1.1657249,2.9863286
4.32721240730862,4.87167659672993,4.3180284232367,0.45696992,4.582296
1.66827236297792,1.97792855383517,1.7803230524614,0.31714743,1.9277424
1.01157304857807,0.949299410203804,1.42444491305385,1.231529,0.6734126
-1.35911200472558,-1.71770413926913,-1.49215588752763,-0.22784847,0.8940509
-1.01461765099497,-1.00202305197105,-1.15751322014206,-0.56518346,0.7983659
-3.33207281432227,-3.87757405820364,-3.35165901378271,0.82780534,0.16036631
-0.373192687039388,-0.483945216321007,-0.412045410820421,0.23311108,0.012059975
0.478719950571055,0.484848214375305,0.705653258027697,1.2760184,0.19869316
